state,county,vet population,latitude,longitude
Mississippi,Marshall,2369,39.8771715377895,-80.6945434327982
Mississippi,Monroe,2921,43.941815077662,-90.6451604041795
Mississippi,Montgomery,828,37.1740755879315,-80.3957549340495
Mississippi,Neshoba,1867,32.7540457279275,-89.1168192345424
Mississippi,Newton,2015,30.7155156873531,-93.7104532604679
Mississippi,Noxubee,551,33.1072321327403,-88.558640720481
Mississippi,Oktibbeha,2466,33.4256198770562,-88.8788283955122
Mississippi,Panola,1972,32.1840102940611,-94.3077141266289
Mississippi,Pearl River,5523,30.7365233883175,-89.5964007740333
Mississippi,Perry,1074,35.6321349417783,-87.8476680879162
Mississippi,Pike,2975,41.3431151092944,-75.0249616717353
Mississippi,Pontotoc,1888,34.734697754593,-96.6721000325785
Mississippi,Prentiss,1722,34.6101742800607,-88.5328417135609
Mississippi,Quitman,489,34.2919865280465,-90.2927739685736
Mississippi,Rankin,11772,32.3200624332255,-89.9923855314112
Mississippi,Scott,1576,36.739692308626,-82.6394685668889
Mississippi,Sharkey,313,32.8796408933988,-90.8101540530869
Mississippi,Simpson,2025,31.9010785611515,-89.9503871480529
Mississippi,Smith,1047,32.4114077798013,-95.2885370169301
Mississippi,Stone,1698,36.7456586525849,-93.455658487289
Mississippi,Sunflower,1661,33.6288120555895,-90.6075618514588
Mississippi,Tallahatchie,814,33.9292004927518,-90.1885779793847
Mississippi,Tate,2233,34.6633722323145,-89.9563869171041
Mississippi,Tippah,1474,34.7957671360439,-88.9032274563204
Mississippi,Tishomingo,1536,34.7293696918775,-88.2318532994934
Mississippi,Tunica,487,34.6579724401685,-90.3935700886334
Mississippi,Union,1882,36.2983092987609,-83.8358225156941
Mississippi,Walthall,979,31.1757064828639,-90.0481833835871
Mississippi,Warren,3852,38.8966092825251,-78.1954396306803
Mississippi,Washington,3143,43.3678371717658,-88.2292533995712
Mississippi,Wayne,1469,38.1322387054048,-82.4174771119953
Mississippi,Webster,860,38.482425225692,-80.4309535791497
Mississippi,Wilkinson,503,31.1857060979492,-91.348133344676
Mississippi,Winston,1420,33.1062321712317,-89.0658211976073
Mississippi,Yalobusha,990,34.02979662051,-89.7193960395825
Mississippi,Yazoo,1733,32.7626453969008,-90.3627712741706
Missouri,Adair,1406,35.8990824707327,-94.6419610333796
Missouri,Andrew,1404,39.9730591128498,-94.8227831304743
Missouri,Atchison,601,40.4223746268425,-95.4748385715125
Missouri,Audrain,2096,39.2033974733421,-91.861713575457
Missouri,Barry,3044,36.7127819076586,-93.8282615964538
Missouri,Barton,1057,37.5018237858897,-94.3460703290429
Missouri,Bates,1494,38.2579889191946,-94.3296319565798
Missouri,Benton,2545,46.2799146812113,-119.406369149113
Missouri,Bollinger,1140,37.3198699758751,-90.042183614536
Missouri,Boone,10774,37.9970439094516,-81.7179040406277
Missouri,Buchanan,7447,37.2880711999039,-82.0272921313669
Missouri,Butler,4190,40.9213313449965,-79.9279729403592
Missouri,Caldwell,899,29.8607203192694,-97.5953886192587
Missouri,Callaway,4318,38.8112125696966,-91.9301109426405
Missouri,Camden,4907,36.3183085289315,-76.2145158822825
Missouri,Cape Girardeau,6445,37.3662681898709,-89.6439989418393
Missouri,Carroll,892,36.7448921084704,-80.7481413696554
Missouri,Carter,573,36.3057090139241,-82.1366879204001
Missouri,Cass,9685,33.0963399657658,-94.3488100577868
Missouri,Cedar,1555,42.6114178931852,-97.2501827975326
Missouri,Chariton,788,39.4634695664922,-92.9844251433454
Missouri,Christian,7333,36.9538780371181,-93.2556582889874
Missouri,Clark,588,44.7281848079699,-90.6191614049577
Missouri,Clay,20294,38.4658258646504,-81.0505297298349
Missouri,Clinton,2164,41.2207198206503,-77.6188618248619
Missouri,Cole,7297,38.5374412510681,-92.2501778399915
Missouri,Cooper,1292,38.8744278865627,-92.7789454875561
Missouri,Crawford,2360,43.2054434227805,-90.9409490184026
Missouri,Dade,906,37.4305908385494,-93.8474396976608
Missouri,Dallas,1530,32.7675725165029,-96.778949453589
Missouri,Daviess,758,39.9593604691305,-93.9871658635975
Missouri,DeKalb,1356,35.9787216006348,-85.8469451016495
Missouri,Dent,1437,37.6034590596942,-91.4811282253105
Missouri,Douglas,1141,46.5251156387982,-91.9215112736671
Missouri,Dunklin,2244,36.3131087290872,-90.1673787954039
Missouri,Franklin,8437,46.4662162357936,-118.833765841647
Missouri,Gasconade,1573,38.4328271348689,-91.5061272630238
Missouri,Gentry,647,40.2114155135655,-94.4090840901517
Missouri,Greene,24493,38.330031091792,-78.4744288915601
Missouri,Grundy,876,35.3733449033708,-85.6995507752922
Missouri,Harrison,770,39.2853943170415,-80.3853553343608
Missouri,Henry,2573,36.6990938713797,-79.8677752575457
Missouri,Hickory,1335,37.9374406561632,-93.3186720500961
Missouri,Holt,516,42.4908698284554,-98.7789514366054
Missouri,Howard,934,32.3045583587908,-101.436488318148
Missouri,Howell,3775,36.7774908536485,-91.8881125592822
Missouri,Iron,1133,46.3899208428449,-90.2405759778283
Missouri,Jackson,49840,44.3337999890057,-90.7391567859813
Missouri,Jasper,9869,30.7018170436338,-94.1625085032044
Missouri,Jefferson,20844,43.0202505514008,-88.7746324063234
Missouri,Johnson,6279,44.0278576537599,-106.688548320124
Missouri,Knox,351,33.614148698355,-99.7351167682119
Missouri,Laclede,3529,37.6826458829844,-92.5515480018159
Missouri,Lafayette,3031,42.6596644314249,-90.1321801503036
Missouri,Lawrence,3392,35.2287504692373,-87.4016852551118
Missouri,Lewis,799,38.9468073502533,-80.5141503766594
Missouri,Lincoln,4807,42.4470341685537,-110.546086391476
Missouri,Linn,1162,44.4963512689596,-122.526920188368
Missouri,Livingston,1347,42.7298617293237,-77.7740558509857
Missouri,McDonald,1616,36.6305900453429,-94.3433306002991
Missouri,Macon,1292,36.5257005458006,-86.0085388814279
Missouri,Madison,1139,38.4286272965331,-78.2678368438978
Missouri,Maries,923,38.1514379663686,-91.914111558504
Missouri,Marion,2610,39.5125855717795,-80.2165618317209
Missouri,Mercer,367,37.4164662575991,-81.1057276051057
Missouri,Miller,2171,38.2223724455244,-92.4392191233177
Missouri,Mississippi,886,36.8182892831965,-89.3104117825937
Missouri,Moniteau,1331,38.674427688261,-92.6118220341807
Missouri,Monroe,850,43.941815077662,-90.6451604041795
Missouri,Montgomery,1207,37.1740755879315,-80.3957549340495
Missouri,Morgan,2347,39.543584378544,-78.2454377061067
Missouri,New Madrid,1551,36.6030975665609,-89.6499987108905
Missouri,Newton,5316,30.7155156873531,-93.7104532604679
Missouri,Nodaway,1460,40.3511416795022,-94.9022352640462
Missouri,Oregon,1065,36.6930941023286,-91.3949315432752
Missouri,Osage,1003,36.5812749279534,-96.5323738666417
Missouri,Ozark,1091,36.6525078752937,-92.4419588520615
Missouri,Pemiscot,1301,36.2131125782342,-89.7499948617435
Missouri,Perry,1533,35.6321349417783,-87.8476680879162
Missouri,Pettis,3661,38.7264825343943,-93.2803158476821
Missouri,Phelps,4631,40.5155254041337,-99.4118287764367
Missouri,Pike,1785,41.3431151092944,-75.0249616717353
Missouri,Platte,7516,42.13196536301,-104.970738397725
Missouri,Polk,2980,45.4689549730292,-92.5214109856334
Missouri,Pulaski,7550,37.0620798989761,-80.7237423088473
Missouri,Putnam,466,38.4760254720374,-81.8804977819147
Missouri,Ralls,848,39.5025859566942,-91.4483294878307
Missouri,Randolph,2352,38.7522148406934,-79.8149772898953
Missouri,Ray,1885,39.3347023155308,-93.9844261348537
Missouri,Reynolds,706,37.3270696987365,-91.0247457928174
Missouri,Ripley,1326,36.6606953494522,-90.8505524980315
Missouri,St. Charles,30786,38.7510148868831,-90.5389644919736
Missouri,St. Clair,1178,38.0196325184789,-93.784425936552
Missouri,Ste. Genevieve,1641,37.8986476970122,-90.191777856212
Missouri,St. Francois,6278,37.8590492212744,-90.3791706429105
Missouri,St. Louis,74224,38.6530186590472,-90.2433758700522
Missouri,Saline,1645,40.5237445903653,-97.1405936477783
Missouri,Schuyler,329,42.3902748010269,-76.8632909090167
Missouri,Scotland,369,34.8367655578936,-79.5093890528886
Missouri,Scott,3154,36.739692308626,-82.6394685668889
Missouri,Shannon,756,43.3511446540269,-102.540599001923
Missouri,Shelby,587,31.7757907112262,-94.1542893169729
Missouri,Stoddard,2798,36.8774870045015,-89.9715863320337
Missouri,Stone,4276,36.7456586525849,-93.455658487289
Missouri,Sullivan,525,36.5043013695181,-82.2646829934919
Missouri,Taney,4253,36.6552476040376,-93.0392197182226
Missouri,Texas,2890,36.7511381100726,-101.488543164281
Missouri,Vernon,1575,43.5770291193503,-90.7919547536317
Missouri,Warren,3021,38.8966092825251,-78.1954396306803
Missouri,Washington,2047,43.3678371717658,-88.2292533995712
Missouri,Wayne,1431,38.1322387054048,-82.4174771119953
Missouri,Webster,3799,38.482425225692,-80.4309535791497
Missouri,Worth,220,40.4799089304636,-94.422782733871
Missouri,Wright,1552,37.2716865714057,-92.4693561395001
Missouri,St. Louis city,19359,,
Montana,Beaverhead,1005,45.1566258962294,-112.699513184149
Montana,Big Horn,968,44.5840225887631,-107.88580978119
Montana,Blaine,572,35.8607262683187,-98.4227866999039
Montana,Broadwater,491,46.2990927824183,-111.422799589511
Montana,Carbon,880,41.7182663226874,-107.000877396924
Montana,Carter,88,36.3057090139241,-82.1366879204001
Montana,Cascade,11384,47.2607375715125,-111.343347455939
Montana,Chouteau,557,47.8607381664174,-110.472113715392
Montana,Custer,1323,43.6662134595706,-103.370736811312
Montana,Daniels,207,48.7812870243538,-105.562519806398
Montana,Dawson,908,32.7429149578081,-101.948817593249
Montana,Deer Lodge,1246,46.014160993057,-113.036499819643
Montana,Fallon,210,46.2826544099551,-104.474847495087
Montana,Fergus,1229,47.249778656537,-109.261153610607
Montana,Flathead,9383,48.2990947654347,-113.951569220092
Montana,Gallatin,6658,45.3347082645802,-111.294032338549
Montana,Garfield,127,46.3484078998077,-117.546093332034
Montana,Glacier,891,48.6552595021363,-113.126910868191
Montana,Golden Valley,100,46.9347098509934,-103.828271511536
Montana,Granite,393,46.3840243734779,-113.458418046197
Montana,Hill,1370,31.9867498245033,-97.1049771741081
Montana,Jefferson,1214,43.0202505514008,-88.7746324063234
Montana,Judith Basin,252,47.0470387294915,-110.266634059603
Montana,Lake,3160,36.3443075281533,-89.5198037224799
Montana,Lewis and Clark,7329,47.1867648954283,-112.332389532472
Montana,Liberty,146,30.1867480397885,-94.8036050292673
Montana,Lincoln,2770,42.4470341685537,-110.546086391476
Montana,McCone,177,47.5949844782632,-105.806355664602
Montana,Madison,917,38.4286272965331,-78.2678368438978
Montana,Meagher,240,46.6360794179128,-110.965264889286
Montana,Mineral,595,39.4431882430875,-78.9644100307398
Montana,Missoula,9853,47.1182716768319,-114.050199454871
Montana,Musselshell,540,46.4442984058428,-108.403618513779
Montana,Park,1601,44.4004607629246,-109.803619901891
Montana,Petroleum,48,47.1675867942213,-108.283070449049
Montana,Phillips,352,48.2251220893505,-108.036494862102
Montana,Pondera,575,48.236081004326,-112.378964921117
Montana,Powder River,134,45.3922425682012,-105.631013024995
Montana,Powell,1076,46.9319701222495,-112.888554467475
Montana,Prairie,145,46.8607371749092,-105.346081235633
Montana,Ravalli,5248,46.0607363817026,-114.041980268639
Montana,Richland,711,43.3596374873958,-90.4317686182592
Montana,Roosevelt,928,34.0881217710425,-103.496764333529
Montana,Rosebud,802,46.0169007218009,-106.989918481948
Montana,Sanders,1599,47.6936147130421,-115.118693664975
Montana,Sheridan,327,44.7812830583209,-106.959781465766
Montana,Silver Bow,3700,45.9045718433027,-112.63649942304
Montana,Stillwater,801,45.6497770701239,-109.452934622677
Montana,Sweet Grass,391,45.6963524587695,-109.850195290536
Montana,Teton,623,43.9511452489318,-110.554305577708
Montana,Toole,561,48.6086841134907,-111.732388937567
Montana,Treasure,89,46.1758049889446,-107.340603761162
Montana,Valley,769,41.5675812417752,-98.9844310923948
Montana,Wheatland,203,46.4853943370006,-109.836496646817
Montana,Wibaux,94,47.0169017133091,-104.326902142918
Montana,Yellowstone,14288,45.9812842481307,-108.192659400502
Nebraska,Adams,2265,43.9454149390927,-89.8131924290826
Nebraska,Antelope,610,42.1758010229117,-98.0666219632023
Nebraska,Arthur,43,41.5703209705191,-101.696762548814
Nebraska,Banner,46,41.5484031405682,-103.71046317555
Nebraska,Blaine,39,35.8607262683187,-98.4227866999039
Nebraska,Boone,540,37.9970439094516,-81.7179040406277
Nebraska,Box Butte,908,42.2223764115573,-103.072106378231
Nebraska,Boyd,199,42.8799113100833,-98.7816911653493
Nebraska,Brown,270,44.4603951159856,-88.0052620216605
Nebraska,Buffalo,2793,44.3110008666112,-91.8063157078844
Nebraska,Burt,703,41.8662116748558,-96.3104558383892
Nebraska,Butler,698,40.9213313449965,-79.9279729403592
Nebraska,Cass,3058,33.0963399657658,-94.3488100577868
Nebraska,Cedar,695,42.6114178931852,-97.2501827975326
Nebraska,Chase,289,40.5237445903653,-101.696762548814
Nebraska,Cherry,429,42.5429246745887,-101.124159241348
Nebraska,Cheyenne,732,41.2196356913053,-102.998133702147
Nebraska,Clay,529,38.4658258646504,-81.0505297298349
Nebraska,Colfax,654,36.6059324866481,-104.688546337107
Nebraska,Cuming,702,41.9155267922452,-96.7871686398205
Nebraska,Custer,852,43.6662134595706,-103.370736811312
Nebraska,Dakota,1183,42.4004587799081,-96.5405930528733
Nebraska,Dawes,729,42.7182673141957,-103.137859868084
Nebraska,Dawson,1538,32.7429149578081,-101.948817593249
Nebraska,Deuel,238,44.7621049571138,-96.6693603038347
Nebraska,Dixon,486,42.5127876584063,-96.8255248422346
Nebraska,Dodge,3207,43.4142353857616,-88.704835093028
Nebraska,Douglas,37463,46.5251156387982,-91.9215112736671
Nebraska,Dundy,183,40.1757990398953,-101.688543362583
Nebraska,Fillmore,504,40.5237445903653,-97.5953886192587
Nebraska,Franklin,291,46.4662162357936,-118.833765841647
Nebraska,Frontier,239,40.5237445903653,-100.378953023019
Nebraska,Furnas,425,40.1785387686392,-99.9104594078188
Nebraska,Gage,1585,40.2634703596988,-96.6912781337855
Nebraska,Garden,205,41.6141566304208,-102.332379617389
Nebraska,Garfield,146,46.3484078998077,-117.546093332034
Nebraska,Gosper,166,40.5264843191091,-99.869363476661
Nebraska,Grant,59,42.8594567408292,-90.79175476133
Nebraska,Greeley,209,41.5675812417752,-98.5241566634266
Nebraska,Hall,3832,34.5292180988037,-100.680323184843
Nebraska,Hamilton,647,31.7182564076052,-98.1159370805918
Nebraska,Harlan,294,40.1757990398953,-99.4063493189489
Nebraska,Hayes,86,40.5237445903653,-101.061145480239
Nebraska,Hitchcock,248,40.1757990398953,-101.041967379032
Nebraska,Holt,753,42.4908698284554,-98.7789514366054
Nebraska,Hooker,77,41.9155267922452,-101.135118156323
Nebraska,Howard,455,32.3045583587908,-101.436488318148
Nebraska,Jefferson,777,43.0202505514008,-88.7746324063234
Nebraska,Johnson,408,44.0278576537599,-106.688548320124
Nebraska,Kearney,487,40.5182651328776,-98.9515543474685
Nebraska,Keith,666,41.2004575900983,-101.650187160169
Nebraska,Keya Paha,76,42.866212666364,-99.7268975819804
Nebraska,Kimball,436,41.1977178613544,-103.715942633038
Nebraska,Knox,761,33.614148698355,-99.7351167682119
Nebraska,Lancaster,18509,37.7122548718223,-76.4099083610492
Nebraska,Lincoln,3162,42.4470341685537,-110.546086391476
Nebraska,Logan,63,37.8330502220527,-81.9024969351024
Nebraska,Loup,51,41.9127870635014,-99.4529247075945
Nebraska,McPherson,38,45.7675854061098,-99.2227874931104
Nebraska,Madison,2654,38.4286272965331,-78.2678368438978
Nebraska,Merrick,599,41.1347041002457,-97.9433341697287
Nebraska,Morrill,444,41.7210060514313,-103.000873430891
Nebraska,Nance,306,41.3949783309122,-97.9981287446059
Nebraska,Nemaha,630,40.4004567968917,-95.811825207007
Nebraska,Nuckolls,411,40.1757990398953,-98.0474438619953
Nebraska,Otoe,1367,40.6525118413266,-96.0857980813929
Nebraska,Pawnee,274,36.3593568997009,-96.6447027451399
Nebraska,Perkins,216,45.4908728029801,-102.477585240814
Nebraska,Phelps,701,40.5155254041337,-99.4118287764367
Nebraska,Pierce,531,44.701830924749,-92.4693561395001
Nebraska,Platte,2215,42.13196536301,-104.970738397725
Nebraska,Polk,426,45.4689549730292,-92.5214109856334
Nebraska,Red Willow,827,40.1757990398953,-100.477583257797
Nebraska,Richardson,853,40.1292236512497,-95.658400397351
Nebraska,Rock,136,42.6696640465102,-89.072820928167
Nebraska,Saline,1128,40.5237445903653,-97.1405936477783
Nebraska,Sarpy,17702,41.0936081690878,-96.0857980813929
Nebraska,Saunders,1713,41.2360740637684,-96.6145657289575
Nebraska,Scotts Bluff,2760,41.8497733023926,-103.707723446806
Nebraska,Seward,1068,40.8716901408353,-97.1405936477783
Nebraska,Sheridan,546,44.7812830583209,-106.959781465766
Nebraska,Sherman,287,36.279904766129,-101.894023018372
Nebraska,Sioux,111,46.1867639039201,-101.255666221053
Nebraska,Stanton,467,41.9182665209891,-97.1926484939116
Nebraska,Thayer,533,40.1757990398953,-97.5953886192587
Nebraska,Thomas,74,41.9155267922452,-100.557035391369
Nebraska,Thurston,491,46.9785455108951,-122.702262827975
Nebraska,Valley,403,41.5675812417752,-98.9844310923948
Nebraska,Washington,1374,43.3678371717658,-88.2292533995712
Nebraska,Wayne,641,38.1322387054048,-82.4174771119953
Nebraska,Webster,343,38.482425225692,-80.4309535791497
Nebraska,Wheeler,82,35.4004518393505,-100.269363873264
Nebraska,York,1055,37.2360732014603,-76.4455069907529
Nevada,Churchill,3891,39.5374422425764,-118.343354396496
Nevada,Clark,154637,44.7281848079699,-90.6191614049577
Nevada,Douglas,4731,46.5251156387982,-91.9215112736671
Nevada,Elko,4149,41.0579916954176,-115.529652976554
Nevada,Esmeralda,202,37.7237418141423,-117.795408647725
Nevada,Eureka,212,40.0799085338603,-116.206365976287
Nevada,Humboldt,1501,41.2607316224631,-118.170751485633
Nevada,Lander,588,40.047031788934,-117.19540805282
Nevada,Lincoln,634,42.4470341685537,-110.546086391476
Nevada,Lyon,6828,39.0771678136082,-119.23376623825
Nevada,Mineral,999,39.4431882430875,-78.9644100307398
Nevada,Nye,6150,37.5648375469985,-116.598147186659
Nevada,Pershing,795,40.4799089304636,-118.321436566546
Nevada,Storey,694,39.4360722790536,-119.499519926405
Nevada,Washoe,35278,40.5812788939863,-119.59541043244
Nevada,White Pine,1243,39.4031955341273,-114.976227770295
Nevada,Carson City,5861,39.1703185908994,-119.776232529534
New Hampshire,Belknap,6211,43.5250311209067,-71.4440995096896
New Hampshire,Carroll,5395,36.7448921084704,-80.7481413696554
New Hampshire,Cheshire,7221,42.9470533689764,-72.243068755005
New Hampshire,Coos,3376,43.137445812006,-124.126921774781
New Hampshire,Grafton,7492,43.967614084582,-71.8382843363521
New Hampshire,Hillsborough,31029,42.9520531765191,-71.6538914341792
New Hampshire,Merrimack,13317,43.3100393965728,-71.662891087756
New Hampshire,Rockingham,23948,38.5284234550844,-78.8550142417066
New Hampshire,Strafford,10851,43.3266387576144,-71.0285155067446
New Hampshire,Sullivan,4261,36.5043013695181,-82.2646829934919
New Jersey,Atlantic,17614,39.5091857026505,-74.6085776995834
New Jersey,Bergen,35483,40.9481303134251,-74.0831979230018
New Jersey,Burlington,34539,39.862572099765,-74.7249732191763
New Jersey,Camden,31524,36.3183085289315,-76.2145158822825
New Jersey,Cape May,9024,39.0562031392865,-74.8165696933576
New Jersey,Cumberland,9340,37.5250620774255,-78.2686368131046
New Jersey,Essex,27410,37.945045911008,-76.9192887534944
New Jersey,Gloucester,20615,37.4182661883145,-76.5083045734886
New Jersey,Hudson,16364,40.733938558298,-74.0745982540284
New Jersey,Hunterdon,7397,40.5647450710547,-74.948964597087
New Jersey,Mercer,17894,37.4164662575991,-81.1057276051057
New Jersey,Middlesex,33096,37.6452574507507,-76.4459069753563
New Jersey,Monmouth,34865,40.3021551789148,-74.2501914949263
New Jersey,Morris,24509,33.1209975244606,-94.7351118106708
New Jersey,Ocean,46442,39.823773593234,-74.2593911408048
New Jersey,Passaic,18170,41.0115278730659,-74.304789393292
New Jersey,Salem,5674,37.2884711845073,-80.0673675746483
New Jersey,Somerset,14136,40.003366680166,-79.0378072054659
New Jersey,Sussex,9377,36.9096857650761,-77.2862746271248
New Jersey,Union,20424,36.2983092987609,-83.8358225156941
New Jersey,Warren,7923,38.8966092825251,-78.1954396306803
New Mexico,Bernalillo,54717,35.044287102649,-106.674849676405
New Mexico,Catron,491,33.8908613014847,-108.378960955084
New Mexico,Chaves,5362,33.3045593502991,-104.431011835185
New Mexico,Cibola,2178,34.9620952403332,-108.055672963309
New Mexico,Colfax,1568,36.6059324866481,-104.688546337107
New Mexico,Curry,4791,42.4771711847362,-124.211853365841
New Mexico,De Baca,227,34.3894919328669,-104.417313191465
New Mexico,Dona Ana,14873,32.4196269660329,-106.817315571085
New Mexico,Eddy,4326,47.7155325429929,-98.8994995013352
New Mexico,Grant,3581,42.8594567408292,-90.79175476133
New Mexico,Guadalupe,443,29.6141447323221,-97.9707314571673
New Mexico,Harding,95,45.5785441227836,-103.494024604785
New Mexico,Hidalgo,470,26.4168812882397,-98.2227865016022
New Mexico,Lea,3649,32.784010888966,-103.43375057242
New Mexico,Lincoln,2344,42.4470341685537,-110.546086391476
New Mexico,Los Alamos,1710,35.8607262683187,-106.296767109752
New Mexico,Luna,2379,32.1949692090365,-107.762521987716
New Mexico,McKinley,3758,35.4799039729224,-108.176221028039
New Mexico,Mora,473,36.008671620487,-105.022793243858
New Mexico,Otero,8800,32.6963395691626,-105.611834923788
New Mexico,Quay,996,35.1730543536103,-103.584435653333
New Mexico,Rio Arriba,2699,36.4662063207114,-106.57895917037
New Mexico,Roosevelt,1397,34.0881217710425,-103.496764333529
New Mexico,Sandoval,12501,35.7182603736381,-106.935123907071
New Mexico,San Juan,9408,18.4113938986862,-66.0638505061953
New Mexico,San Miguel,2159,35.4579861429716,-104.677587422132
New Mexico,Santa Fe,11064,35.5182601753365,-105.981698304209
New Mexico,Sierra,2277,33.0442851196325,-107.168000850299
New Mexico,Socorro,1600,34.0278477386776,-106.822795028573
New Mexico,Taos,2583,36.5045625231254,-105.639232211226
New Mexico,Torrance,1941,34.6525058922773,-105.880328340686
New Mexico,Union,280,36.2983092987609,-83.8358225156941
New Mexico,Valencia,6945,34.6990812809229,-106.80635665611
New York,Albany,20171,41.7127868651997,-105.79813647837
New York,Allegany,4240,42.260279804918,-78.01604653605
New York,Bronx,36327,40.8519340163045,-73.8410072456358
New York,Broome,15058,42.207281844966,-75.7449339578768
New York,Cattaraugus,7496,42.2706794046068,-78.6848207929548
New York,Cayuga,6550,43.165644954741,-76.5095045272988
New York,Chautauqua,11012,42.3428766255226,-79.4115928173543
New York,Chemung,8020,42.1468841698508,-76.7512952200613
New York,Chenango,4676,42.4694717525025,-75.5929398085803
New York,Clinton,6857,41.2207198206503,-77.6188618248619
New York,Columbia,5080,43.4640334688864,-89.3964084723273
New York,Cortland,3589,42.5992667563097,-76.0693214712439
New York,Delaware,3785,39.9335693668706,-75.4047470526749
New York,Dutchess,18750,41.7588991045412,-73.743610994705
New York,Erie,64942,42.1828827841578,-80.0647676747261
New York,Essex,3873,37.945045911008,-76.9192887534944
New York,Franklin,4079,46.4662162357936,-118.833765841647
New York,Fulton,4664,39.9435689819559,-78.1226424328593
New York,Genesee,4349,42.9980514059114,-78.1848400386898
New York,Greene,4133,38.330031091792,-78.4744288915601
New York,Hamilton,669,31.7182564076052,-98.1159370805918
New York,Herkimer,5529,43.4608335920591,-74.9575642660604
New York,Jefferson,12878,43.0202505514008,-88.7746324063234
New York,Kings,54414,40.6443420071337,-73.9444032656178
New York,Lewis,2204,38.9468073502533,-80.5141503766594
New York,Livingston,4880,42.7298617293237,-77.7740558509857
New York,Madison,5299,38.4286272965331,-78.2678368438978
New York,Monroe,45752,43.941815077662,-90.6451604041795
New York,Montgomery,3975,37.1740755879315,-80.3957549340495
New York,Nassau,58090,40.7547377576754,-73.6018164527955
New York,New York,39760,40.7813367338023,-73.970802249443
New York,Niagara,18152,43.3272387345195,-78.8328150962172
New York,Oneida,18108,45.683148048616,-89.5448027601932
New York,Onondaga,30110,43.021450505211,-76.1975165366375
New York,Ontario,8457,42.8082587115925,-77.2876745732368
New York,Orange,22542,38.255233970954,-78.036445750824
New York,Orleans,3210,44.7753829911725,-72.2262694016617
New York,Oswego,10146,43.4312347314066,-76.2005164211631
New York,Otsego,4490,42.6112662944121,-75.0229617487182
New York,Putnam,4947,38.4760254720374,-81.8804977819147
New York,Queens,58351,40.65094175309,-73.8716060677968
New York,Rensselaer,12104,42.711262445265,-73.5252194012421
New York,Richmond,21662,37.5230621544084,-77.4910667440718
New York,Rockland,11073,41.1609221224403,-74.0609987775124
New York,St. Lawrence,9195,44.5331923138066,-75.1927552128666
New York,Saratoga,17768,43.0884479262825,-73.8678062140644
New York,Schenectady,11357,42.8340577185125,-74.0579988929868
New York,Schoharie,2802,42.59226702575,-74.4381842585299
New York,Schuyler,1729,42.3902748010269,-76.8632909090167
New York,Seneca,2723,41.1241235389264,-83.1254498600345
New York,Steuben,8902,42.2896786732688,-77.3574718865322
New York,Suffolk,80019,36.7460920622806,-76.6652985303278
New York,Sullivan,5119,36.5043013695181,-82.2646829934919
New York,Tioga,4748,41.771898604152,-77.2424763130512
New York,Tompkins,5081,42.443272760979,-76.4683061131473
New York,Ulster,13075,41.878694493263,-74.3457878151417
New York,Warren,6531,38.8966092825251,-78.1954396306803
New York,Washington,5773,43.3678371717658,-88.2292533995712
New York,Wayne,7360,38.1322387054048,-82.4174771119953
New York,Westchester,36076,41.1191237313837,-73.7326114181112
New York,Wyoming,3365,37.6020591135823,-81.5391109229026
New York,Yates,2021,42.6118662713172,-77.1284807010788
North Carolina,Alamance,11428,36.0461190063097,-79.3899936487701
North Carolina,Alexander,2873,35.9127241410718,-81.1733250030824
North Carolina,Alleghany,1048,37.7782523313852,-79.9541719318827
North Carolina,Anson,1694,35.0087589373608,-80.084566912595
North Carolina,Ashe,2057,36.4143048337504,-81.4937126704153
North Carolina,Avery,1210,36.0993169585635,-81.9078967272484
North Carolina,Beaufort,4056,32.3912596926328,-80.6609447261116
North Carolina,Bertie,1072,36.0293196529664,-76.9670869136021
North Carolina,Bladen,3086,34.6117742184744,-78.5388264127094
North Carolina,Brunswick,13243,36.7834906226997,-77.8510528871425
North Carolina,Buncombe,20337,35.6203353959777,-82.526472916425
North Carolina,Burke,7320,48.7730678381222,-102.480324969558
North Carolina,Cabarrus,13133,35.3455459734336,-80.5397493912778
North Carolina,Caldwell,6424,29.8607203192694,-97.5953886192587
North Carolina,Camden,1020,36.3183085289315,-76.2145158822825
North Carolina,Carteret,8532,34.8757640567263,-76.5863015711539
North Carolina,Caswell,1958,36.3921056882611,-79.334995765801
North Carolina,Catawba,11918,35.6885327708594,-81.2295228398617
North Carolina,Chatham,6150,35.6959324860225,-79.2309997689138
North Carolina,Cherokee,2824,31.7840098974578,-95.1625094947127
North Carolina,Chowan,1579,36.1651144258248,-76.5671023101901
North Carolina,Clay,1126,38.4658258646504,-81.0505297298349
North Carolina,Cleveland,7682,35.1538762524033,-97.4063473359325
North Carolina,Columbus,4002,34.2135895457778,-78.616623418073
North Carolina,Craven,13361,35.1109550035325,-77.0634832030244
North Carolina,Cumberland,46114,37.5250620774255,-78.2686368131046
North Carolina,Currituck,3130,36.2899096220893,-76.0111237114475
North Carolina,Dare,3443,35.6929326014969,-75.7229348046891
North Carolina,Davidson,13801,36.1869135867107,-86.7849089966506
North Carolina,Davie,3297,35.9025245336848,-80.5365495144505
North Carolina,Duplin,3498,34.9501611929609,-77.9258500079806
North Carolina,Durham,16011,36.0511188138523,-78.8572141570254
North Carolina,Edgecombe,3411,35.9157240255974,-77.5852631181753
