"Gender","Age Groups","Date","Veterans"
"Female","30-34","9/30/2014"," 3,737"
"Female","35-39","9/30/2014"," 3,384"
"Female","40-44","9/30/2014"," 3,237"
"Female","45-49","9/30/2014"," 3,527"
"Female","50-54","9/30/2014"," 3,738"
"Female","55-59","9/30/2014"," 3,047"
"Female","60-64","9/30/2014"," 2,347"
"Female","65-69","9/30/2014"," 1,475"
"Female","70-74","9/30/2014"," 1,088"
"Female","75-79","9/30/2014"," 930"
"Female","80-84","9/30/2014"," 900"
"Female","85+","9/30/2014"," 2,019"
"Female","20 <","9/30/2014"," 28"
"Female","20-24","9/30/2014"," 630"
"Female","25-29","9/30/2014"," 1,686"
"Female","30-34","9/30/2014"," 3,238"
"Female","35-39","9/30/2014"," 4,377"
"Female","40-44","9/30/2014"," 6,212"
"Female","45-49","9/30/2014"," 7,277"
"Female","50-54","9/30/2014"," 7,259"
"Female","55-59","9/30/2014"," 5,853"
"Female","60-64","9/30/2014"," 4,494"
"Female","65-69","9/30/2014"," 2,584"
"Female","70-74","9/30/2014"," 1,835"
"Female","75-79","9/30/2014"," 1,425"
"Female","80-84","9/30/2014"," 1,266"
"Female","85+","9/30/2014"," 1,792"
"Female","20 <","9/30/2014"," 26"
"Female","20-24","9/30/2014"," 626"
"Female","25-29","9/30/2014"," 1,757"
"Female","30-34","9/30/2014"," 2,968"
"Female","35-39","9/30/2014"," 3,099"
"Female","40-44","9/30/2014"," 3,388"
"Female","45-49","9/30/2014"," 3,576"
"Female","50-54","9/30/2014"," 3,743"
"Female","55-59","9/30/2014"," 3,276"
"Female","60-64","9/30/2014"," 2,516"
"Female","65-69","9/30/2014"," 1,313"
"Female","70-74","9/30/2014"," 783"
"Female","75-79","9/30/2014"," 543"
"Female","80-84","9/30/2014"," 507"
"Female","85+","9/30/2014"," 1,140"
"Female","20 <","9/30/2014"," 25"
"Female","20-24","9/30/2014"," 504"
"Female","25-29","9/30/2014"," 1,552"
"Female","30-34","9/30/2014"," 2,516"
"Female","35-39","9/30/2014"," 2,794"
"Female","40-44","9/30/2014"," 3,434"
"Female","45-49","9/30/2014"," 3,486"
"Female","50-54","9/30/2014"," 3,279"
"Female","55-59","9/30/2014"," 2,634"
"Female","60-64","9/30/2014"," 1,800"
"Female","65-69","9/30/2014"," 1,097"
"Female","70-74","9/30/2014"," 714"
"Female","75-79","9/30/2014"," 532"
"Female","80-84","9/30/2014"," 459"
"Female","85+","9/30/2014"," 555"
"Female","20 <","9/30/2014"," 29"
"Female","20-24","9/30/2014"," 767"
"Female","25-29","9/30/2014"," 2,184"
"Female","30-34","9/30/2014"," 3,771"
"Female","35-39","9/30/2014"," 4,570"
"Female","40-44","9/30/2014"," 5,936"
"Female","45-49","9/30/2014"," 6,659"
"Female","50-54","9/30/2014"," 6,570"
"Female","55-59","9/30/2014"," 5,240"
"Female","60-64","9/30/2014"," 3,729"
"Female","65-69","9/30/2014"," 2,076"
"Female","70-74","9/30/2014"," 1,288"
"Female","75-79","9/30/2014"," 914"
"Female","80-84","9/30/2014"," 800"
"Female","85+","9/30/2014"," 1,274"
"Female","20 <","9/30/2014"," 6"
"Female","20-24","9/30/2014"," 154"
"Female","25-29","9/30/2014"," 360"
"Female","30-34","9/30/2014"," 663"
"Female","35-39","9/30/2014"," 896"
"Female","40-44","9/30/2014"," 1,178"
"Female","45-49","9/30/2014"," 1,262"
"Female","50-54","9/30/2014"," 1,308"
"Female","55-59","9/30/2014"," 1,114"
"Female","60-64","9/30/2014"," 822"
"Female","65-69","9/30/2014"," 507"
"Female","70-74","9/30/2014"," 319"
"Female","75-79","9/30/2014"," 220"
"Female","80-84","9/30/2014"," 188"
"Female","85+","9/30/2014"," 310"
"Female","20 <","9/30/2014"," 4"
"Female","20-24","9/30/2014"," 243"
"Female","25-29","9/30/2014"," 583"
"Female","30-34","9/30/2014"," 1,100"
"Female","35-39","9/30/2014"," 1,441"
"Female","40-44","9/30/2014"," 1,905"
"Female","45-49","9/30/2014"," 2,066"
"Female","50-54","9/30/2014"," 1,907"
"Female","55-59","9/30/2014"," 1,481"
"Female","60-64","9/30/2014"," 1,070"
"Female","65-69","9/30/2014"," 642"
"Female","70-74","9/30/2014"," 389"
"Female","75-79","9/30/2014"," 256"
"Female","80-84","9/30/2014"," 213"
"Female","85+","9/30/2014"," 390"
"Female","20 <","9/30/2014"," 9"
"Female","20-24","9/30/2014"," 294"
"Female","25-29","9/30/2014"," 854"
"Female","30-34","9/30/2014"," 1,727"
"Female","35-39","9/30/2014"," 2,349"
"Female","40-44","9/30/2014"," 3,065"
"Female","45-49","9/30/2014"," 3,353"
"Female","50-54","9/30/2014"," 3,442"
"Female","55-59","9/30/2014"," 2,964"
"Female","60-64","9/30/2014"," 2,223"
"Female","65-69","9/30/2014"," 1,582"
"Female","70-74","9/30/2014"," 869"
"Female","75-79","9/30/2014"," 509"
"Female","80-84","9/30/2014"," 402"
"Female","85+","9/30/2014"," 624"
"Female","20 <","9/30/2014"," 6"
"Female","20-24","9/30/2014"," 71"
"Female","25-29","9/30/2014"," 239"
"Female","30-34","9/30/2014"," 433"
"Female","35-39","9/30/2014"," 602"
"Female","40-44","9/30/2014"," 920"
"Female","45-49","9/30/2014"," 1,240"
"Female","50-54","9/30/2014"," 1,360"
"Female","55-59","9/30/2014"," 1,138"
"Female","60-64","9/30/2014"," 885"
"Female","65-69","9/30/2014"," 597"
"Female","70-74","9/30/2014"," 372"
"Female","75-79","9/30/2014"," 254"
"Female","80-84","9/30/2014"," 209"
"Female","85+","9/30/2014"," 432"
"Female","20 <","9/30/2014"," 27"
"Female","20-24","9/30/2014"," 590"
"Female","25-29","9/30/2014"," 1,792"
"Female","30-34","9/30/2014"," 3,253"
"Female","35-39","9/30/2014"," 3,425"
"Female","40-44","9/30/2014"," 3,604"
"Female","45-49","9/30/2014"," 3,926"
"Female","50-54","9/30/2014"," 4,144"
"Female","55-59","9/30/2014"," 3,414"
"Female","60-64","9/30/2014"," 2,642"
"Female","65-69","9/30/2014"," 1,648"
"Female","70-74","9/30/2014"," 1,160"
"Female","75-79","9/30/2014"," 857"
"Female","80-84","9/30/2014"," 773"
"Female","85+","9/30/2014"," 1,537"
"Female","20 <","9/30/2014"," 18"
"Female","20-24","9/30/2014"," 394"
"Female","25-29","9/30/2014"," 1,312"
"Female","30-34","9/30/2014"," 2,170"
"Female","35-39","9/30/2014"," 2,156"
"Female","40-44","9/30/2014"," 2,599"
"Female","45-49","9/30/2014"," 2,904"
"Female","50-54","9/30/2014"," 2,933"
"Female","55-59","9/30/2014"," 2,380"
"Female","60-64","9/30/2014"," 1,758"
"Female","65-69","9/30/2014"," 1,294"
"Female","70-74","9/30/2014"," 713"
"Female","75-79","9/30/2014"," 438"
"Female","80-84","9/30/2014"," 339"
"Female","85+","9/30/2014"," 527"
"Female","20 <","9/30/2014"," 66"
"Female","20-24","9/30/2014"," 1,582"
"Female","25-29","9/30/2014"," 4,684"
"Female","30-34","9/30/2014"," 7,757"
"Female","35-39","9/30/2014"," 8,025"
"Female","40-44","9/30/2014"," 9,212"
"Female","45-49","9/30/2014"," 10,188"
"Female","50-54","9/30/2014"," 10,337"
"Female","55-59","9/30/2014"," 8,260"
"Female","60-64","9/30/2014"," 6,136"
"Female","65-69","9/30/2014"," 3,829"
"Female","70-74","9/30/2014"," 2,484"
"Female","75-79","9/30/2014"," 1,821"
"Female","80-84","9/30/2014"," 1,730"
"Female","85+","9/30/2014"," 3,461"
"Female","20 <","9/30/2014"," 42"
"Female","20-24","9/30/2014"," 1,463"
"Female","25-29","9/30/2014"," 4,363"
"Female","30-34","9/30/2014"," 7,893"
"Female","35-39","9/30/2014"," 9,815"
"Female","40-44","9/30/2014"," 12,787"
"Female","45-49","9/30/2014"," 13,922"
"Female","50-54","9/30/2014"," 13,096"
"Female","55-59","9/30/2014"," 10,005"
"Female","60-64","9/30/2014"," 6,800"
"Female","65-69","9/30/2014"," 4,123"
"Female","70-74","9/30/2014"," 2,257"
"Female","75-79","9/30/2014"," 1,459"
"Female","80-84","9/30/2014"," 1,285"
"Female","85+","9/30/2014"," 1,907"
"Female","20 <","9/30/2014"," 3"
"Female","20-24","9/30/2014"," 173"
"Female","25-29","9/30/2014"," 488"
"Female","30-34","9/30/2014"," 790"
"Female","35-39","9/30/2014"," 789"
"Female","40-44","9/30/2014"," 753"
"Female","45-49","9/30/2014"," 735"
"Female","50-54","9/30/2014"," 682"
"Female","55-59","9/30/2014"," 527"
"Female","60-64","9/30/2014"," 355"
"Female","65-69","9/30/2014"," 159"
"Female","70-74","9/30/2014"," 109"
"Female","75-79","9/30/2014"," 82"
"Female","80-84","9/30/2014"," 75"
"Female","85+","9/30/2014"," 115"
"Female","20 <","9/30/2014"," 53"
"Female","20-24","9/30/2014"," 1,143"
"Female","25-29","9/30/2014"," 3,104"
"Female","30-34","9/30/2014"," 5,492"
"Female","35-39","9/30/2014"," 6,842"
"Female","40-44","9/30/2014"," 9,148"
"Female","45-49","9/30/2014"," 10,459"
"Female","50-54","9/30/2014"," 10,351"
"Female","55-59","9/30/2014"," 8,220"
"Female","60-64","9/30/2014"," 6,071"
"Female","65-69","9/30/2014"," 3,414"
"Female","70-74","9/30/2014"," 2,266"
"Female","75-79","9/30/2014"," 1,694"
"Female","80-84","9/30/2014"," 1,496"
"Female","85+","9/30/2014"," 2,487"
"Female","20 <","9/30/2014"," 36"
"Female","20-24","9/30/2014"," 908"
"Female","25-29","9/30/2014"," 2,787"
"Female","30-34","9/30/2014"," 4,408"
"Female","35-39","9/30/2014"," 4,436"
"Female","40-44","9/30/2014"," 4,699"
"Female","45-49","9/30/2014"," 4,640"
"Female","50-54","9/30/2014"," 4,274"
"Female","55-59","9/30/2014"," 3,357"
"Female","60-64","9/30/2014"," 2,499"
"Female","65-69","9/30/2014"," 1,565"
"Female","70-74","9/30/2014"," 994"
"Female","75-79","9/30/2014"," 664"
"Female","80-84","9/30/2014"," 564"
"Female","85+","9/30/2014"," 855"
"Female","20 <","9/30/2014"," 11"
"Female","20-24","9/30/2014"," 277"
"Female","25-29","9/30/2014"," 756"
"Female","30-34","9/30/2014"," 1,535"
"Female","35-39","9/30/2014"," 2,362"
"Female","40-44","9/30/2014"," 3,348"
"Female","45-49","9/30/2014"," 3,876"
"Female","50-54","9/30/2014"," 4,039"
"Female","55-59","9/30/2014"," 3,586"
"Female","60-64","9/30/2014"," 2,764"
"Female","65-69","9/30/2014"," 1,779"
"Female","70-74","9/30/2014"," 1,149"
"Female","75-79","9/30/2014"," 817"
"Female","80-84","9/30/2014"," 666"
"Female","85+","9/30/2014"," 1,357"
"Female","20 <","9/30/2014"," 76"
"Female","20-24","9/30/2014"," 1,542"
"Female","25-29","9/30/2014"," 4,547"
"Female","30-34","9/30/2014"," 7,748"
"Female","35-39","9/30/2014"," 7,948"
"Female","40-44","9/30/2014"," 9,340"
"Female","45-49","9/30/2014"," 10,320"
"Female","50-54","9/30/2014"," 10,197"
"Female","55-59","9/30/2014"," 8,116"
"Female","60-64","9/30/2014"," 6,159"
"Female","65-69","9/30/2014"," 3,750"
"Female","70-74","9/30/2014"," 2,753"
"Female","75-79","9/30/2014"," 2,135"
"Female","80-84","9/30/2014"," 1,872"
"Female","85+","9/30/2014"," 3,379"
"Female","20 <","9/30/2014"," 4"
"Female","20-24","9/30/2014"," 128"
"Female","25-29","9/30/2014"," 368"
"Female","30-34","9/30/2014"," 659"
"Female","35-39","9/30/2014"," 670"
"Female","40-44","9/30/2014"," 682"
"Female","45-49","9/30/2014"," 637"
"Female","50-54","9/30/2014"," 601"
"Female","55-59","9/30/2014"," 521"
"Female","60-64","9/30/2014"," 395"
"Female","65-69","9/30/2014"," 144"
"Female","70-74","9/30/2014"," 167"
"Female","75-79","9/30/2014"," 102"
"Female","80-84","9/30/2014"," 64"
"Female","85+","9/30/2014"," 107"
"Female","20 <","9/30/2014"," 4"
"Female","20-24","9/30/2014"," 97"
"Female","25-29","9/30/2014"," 266"
"Female","30-34","9/30/2014"," 435"
"Female","35-39","9/30/2014"," 444"
"Female","40-44","9/30/2014"," 585"
"Female","45-49","9/30/2014"," 769"
"Female","50-54","9/30/2014"," 840"
"Female","55-59","9/30/2014"," 704"
"Female","60-64","9/30/2014"," 547"
"Female","65-69","9/30/2014"," 354"
"Female","70-74","9/30/2014"," 221"
"Female","75-79","9/30/2014"," 162"
"Female","80-84","9/30/2014"," 150"
"Female","85+","9/30/2014"," 278"
"Female","20 <","9/30/2014"," 30"
"Female","20-24","9/30/2014"," 793"
"Female","25-29","9/30/2014"," 2,183"
"Female","30-34","9/30/2014"," 4,102"
"Female","35-39","9/30/2014"," 5,076"
"Female","40-44","9/30/2014"," 6,304"
"Female","45-49","9/30/2014"," 6,716"
"Female","50-54","9/30/2014"," 6,495"
"Female","55-59","9/30/2014"," 5,179"
"Female","60-64","9/30/2014"," 3,637"
"Female","65-69","9/30/2014"," 2,218"
"Female","70-74","9/30/2014"," 1,304"
"Female","75-79","9/30/2014"," 856"
"Female","80-84","9/30/2014"," 679"
"Female","85+","9/30/2014"," 1,132"
"Female","20 <","9/30/2014"," 6"
"Female","20-24","9/30/2014"," 250"
"Female","25-29","9/30/2014"," 674"
"Female","30-34","9/30/2014"," 1,073"
"Female","35-39","9/30/2014"," 1,008"
"Female","40-44","9/30/2014"," 1,037"
"Female","45-49","9/30/2014"," 1,036"
"Female","50-54","9/30/2014"," 963"
"Female","55-59","9/30/2014"," 778"
"Female","60-64","9/30/2014"," 592"
"Female","65-69","9/30/2014"," 410"
"Female","70-74","9/30/2014"," 266"
"Female","75-79","9/30/2014"," 170"
"Female","80-84","9/30/2014"," 125"
"Female","85+","9/30/2014"," 173"
"Female","20 <","9/30/2014"," 22"
"Female","20-24","9/30/2014"," 678"
"Female","25-29","9/30/2014"," 2,192"
"Female","30-34","9/30/2014"," 4,235"
"Female","35-39","9/30/2014"," 5,532"
"Female","40-44","9/30/2014"," 7,225"
"Female","45-49","9/30/2014"," 7,834"
"Female","50-54","9/30/2014"," 7,597"
"Female","55-59","9/30/2014"," 6,027"
"Female","60-64","9/30/2014"," 4,221"
"Female","65-69","9/30/2014"," 2,543"
"Female","70-74","9/30/2014"," 1,620"
"Female","75-79","9/30/2014"," 1,107"
"Female","80-84","9/30/2014"," 892"
"Female","85+","9/30/2014"," 1,169"
"Female","20 <","9/30/2014"," 97"
"Female","20-24","9/30/2014"," 3,043"
"Female","25-29","9/30/2014"," 9,436"
"Female","30-34","9/30/2014"," 18,593"
"Female","35-39","9/30/2014"," 23,588"
"Female","40-44","9/30/2014"," 28,649"
"Female","45-49","9/30/2014"," 28,792"
"Female","50-54","9/30/2014"," 25,731"
"Female","55-59","9/30/2014"," 19,918"
"Female","60-64","9/30/2014"," 13,939"
"Female","65-69","9/30/2014"," 8,697"
"Female","70-74","9/30/2014"," 4,831"
"Female","75-79","9/30/2014"," 3,134"
"Female","80-84","9/30/2014"," 2,687"
"Female","85+","9/30/2014"," 4,355"
"Female","20 <","9/30/2014"," 9"
"Female","20-24","9/30/2014"," 298"
"Female","25-29","9/30/2014"," 863"
"Female","30-34","9/30/2014"," 1,489"
"Female","35-39","9/30/2014"," 1,692"
"Female","40-44","9/30/2014"," 1,830"
"Female","45-49","9/30/2014"," 1,793"
"Female","50-54","9/30/2014"," 1,629"
"Female","55-59","9/30/2014"," 1,272"
"Female","60-64","9/30/2014"," 964"
"Female","65-69","9/30/2014"," 587"
"Female","70-74","9/30/2014"," 371"
"Female","75-79","9/30/2014"," 273"
"Female","80-84","9/30/2014"," 240"
"Female","85+","9/30/2014"," 441"
"Female","20 <","9/30/2014"," 2"
"Female","20-24","9/30/2014"," 50"
"Female","25-29","9/30/2014"," 125"
"Female","30-34","9/30/2014"," 271"
"Female","35-39","9/30/2014"," 357"
"Female","40-44","9/30/2014"," 493"
"Female","45-49","9/30/2014"," 632"
"Female","50-54","9/30/2014"," 642"
"Female","55-59","9/30/2014"," 520"
"Female","60-64","9/30/2014"," 389"
"Female","65-69","9/30/2014"," 236"
"Female","70-74","9/30/2014"," 162"
"Female","75-79","9/30/2014"," 131"
"Female","80-84","9/30/2014"," 128"
"Female","85+","9/30/2014"," 261"
"Female","20 <","9/30/2014"," 81"
"Female","20-24","9/30/2014"," 2,447"
"Female","25-29","9/30/2014"," 8,714"
"Female","30-34","9/30/2014"," 16,000"
"Female","35-39","9/30/2014"," 17,350"
"Female","40-44","9/30/2014"," 19,895"
"Female","45-49","9/30/2014"," 20,960"
"Female","50-54","9/30/2014"," 19,064"
"Female","55-59","9/30/2014"," 13,304"
"Female","60-64","9/30/2014"," 7,959"
"Female","65-69","9/30/2014"," 4,618"
"Female","70-74","9/30/2014"," 2,229"
"Female","75-79","9/30/2014"," 1,422"
"Female","80-84","9/30/2014"," 1,243"
"Female","85+","9/30/2014"," 1,733"
"Female","20 <","9/30/2014"," 45"
"Female","20-24","9/30/2014"," 1,284"
"Female","25-29","9/30/2014"," 3,942"
"Female","30-34","9/30/2014"," 6,869"
"Female","35-39","9/30/2014"," 7,396"
"Female","40-44","9/30/2014"," 8,566"
"Female","45-49","9/30/2014"," 9,278"
"Female","50-54","9/30/2014"," 9,140"
"Female","55-59","9/30/2014"," 7,458"
"Female","60-64","9/30/2014"," 5,369"
"Female","65-69","9/30/2014"," 3,481"
"Female","70-74","9/30/2014"," 1,953"
"Female","75-79","9/30/2014"," 1,234"
"Female","80-84","9/30/2014"," 962"
"Female","85+","9/30/2014"," 1,929"
"Female","20 <","9/30/2014"," 13"
"Female","20-24","9/30/2014"," 283"
"Female","25-29","9/30/2014"," 982"
"Female","30-34","9/30/2014"," 1,725"
"Female","35-39","9/30/2014"," 1,838"
"Female","40-44","9/30/2014"," 1,999"
"Female","45-49","9/30/2014"," 2,022"
"Female","50-54","9/30/2014"," 1,935"
"Female","55-59","9/30/2014"," 1,558"
"Female","60-64","9/30/2014"," 1,165"
"Female","65-69","9/30/2014"," 616"
"Female","70-74","9/30/2014"," 474"
"Female","75-79","9/30/2014"," 378"
"Female","80-84","9/30/2014"," 316"
"Female","85+","9/30/2014"," 428"
"Female","20 <","9/30/2014"," 35"
"Female","20-24","9/30/2014"," 780"
"Female","25-29","9/30/2014"," 2,579"
"Female","30-34","9/30/2014"," 4,399"
"Female","35-39","9/30/2014"," 4,251"
"Female","40-44","9/30/2014"," 4,577"
"Female","45-49","9/30/2014"," 4,915"
"Female","50-54","9/30/2014"," 4,901"
"Female","55-59","9/30/2014"," 3,897"
"Female","60-64","9/30/2014"," 2,817"
"Female","65-69","9/30/2014"," 1,467"
"Female","70-74","9/30/2014"," 1,007"
"Female","75-79","9/30/2014"," 763"
"Female","80-84","9/30/2014"," 672"
"Female","85+","9/30/2014"," 1,284"
"Female","20 <","9/30/2014"," 8"
"Female","20-24","9/30/2014"," 145"
"Female","25-29","9/30/2014"," 382"
"Female","30-34","9/30/2014"," 670"
"Female","35-39","9/30/2014"," 717"
"Female","40-44","9/30/2014"," 784"
"Female","45-49","9/30/2014"," 724"
"Female","50-54","9/30/2014"," 644"
"Female","55-59","9/30/2014"," 540"
"Female","60-64","9/30/2014"," 406"
"Female","65-69","9/30/2014"," 255"
"Female","70-74","9/30/2014"," 160"
"Female","75-79","9/30/2014"," 111"
"Female","80-84","9/30/2014"," 96"
"Female","85+","9/30/2014"," 144"
"Male","20 <","9/30/2015"," 51"
"Male","20-24","9/30/2015"," 1,969"
"Male","25-29","9/30/2015"," 8,496"
"Male","30-34","9/30/2015"," 14,431"
"Male","35-39","9/30/2015"," 15,729"
"Male","40-44","9/30/2015"," 19,899"
"Male","45-49","9/30/2015"," 27,052"
"Male","50-54","9/30/2015"," 31,717"
"Male","55-59","9/30/2015"," 35,030"
"Male","60-64","9/30/2015"," 34,477"
"Male","65-69","9/30/2015"," 55,198"
"Male","70-74","9/30/2015"," 39,035"
"Male","75-79","9/30/2015"," 28,409"
"Male","80-84","9/30/2015"," 25,133"
"Male","85+","9/30/2015"," 23,506"
"Male","20 <","9/30/2015"," 18"
"Male","20-24","9/30/2015"," 780"
"Male","25-29","9/30/2015"," 3,333"
"Male","30-34","9/30/2015"," 4,748"
"Male","35-39","9/30/2015"," 4,408"
"Male","40-44","9/30/2015"," 4,825"
"Male","45-49","9/30/2015"," 6,158"
"Male","50-54","9/30/2015"," 6,786"
"Male","55-59","9/30/2015"," 6,770"
"Male","60-64","9/30/2015"," 5,778"
"Male","65-69","9/30/2015"," 7,988"
"Male","70-74","9/30/2015"," 4,785"
"Male","75-79","9/30/2015"," 2,657"
"Male","80-84","9/30/2015"," 1,812"
"Male","85+","9/30/2015"," 1,425"
"Male","20 <","9/30/2015"," 68"
"Male","20-24","9/30/2015"," 2,933"
"Male","25-29","9/30/2015"," 12,468"
"Male","30-34","9/30/2015"," 20,614"
"Male","35-39","9/30/2015"," 21,374"
"Male","40-44","9/30/2015"," 24,977"
"Male","45-49","9/30/2015"," 32,182"
"Male","50-54","9/30/2015"," 36,348"
"Male","55-59","9/30/2015"," 39,678"
"Male","60-64","9/30/2015"," 40,258"
"Male","65-69","9/30/2015"," 68,726"
"Male","70-74","9/30/2015"," 51,247"
"Male","75-79","9/30/2015"," 38,618"
"Male","80-84","9/30/2015"," 34,846"
"Male","85+","9/30/2015"," 34,120"
"Male","20 <","9/30/2015"," 40"
"Male","20-24","9/30/2015"," 1,440"
"Male","25-29","9/30/2015"," 6,106"
"Male","30-34","9/30/2015"," 9,728"
"Male","35-39","9/30/2015"," 9,881"
"Male","40-44","9/30/2015"," 11,822"
"Male","45-49","9/30/2015"," 15,472"
"Male","50-54","9/30/2015"," 17,725"
"Male","55-59","9/30/2015"," 19,930"
"Male","60-64","9/30/2015"," 20,735"
"Male","65-69","9/30/2015"," 34,725"
"Male","70-74","9/30/2015"," 24,875"
"Male","75-79","9/30/2015"," 17,990"
"Male","80-84","9/30/2015"," 15,605"
"Male","85+","9/30/2015"," 14,844"
"Male","20 <","9/30/2015"," 400"
"Male","20-24","9/30/2015"," 15,022"
"Male","25-29","9/30/2015"," 57,037"
"Male","30-34","9/30/2015"," 84,588"
"Male","35-39","9/30/2015"," 77,541"
"Male","40-44","9/30/2015"," 80,056"
"Male","45-49","9/30/2015"," 100,678"
"Male","50-54","9/30/2015"," 116,445"
"Male","55-59","9/30/2015"," 130,583"
"Male","60-64","9/30/2015"," 134,564"
"Male","65-69","9/30/2015"," 226,281"
"Male","70-74","9/30/2015"," 161,205"
"Male","75-79","9/30/2015"," 115,637"
"Male","80-84","9/30/2015"," 104,506"
"Male","85+","9/30/2015"," 113,291"
"Male","20 <","9/30/2015"," 48"
"Male","20-24","9/30/2015"," 2,188"
"Male","25-29","9/30/2015"," 9,406"
"Male","30-34","9/30/2015"," 14,756"
"Male","35-39","9/30/2015"," 15,684"
"Male","40-44","9/30/2015"," 20,122"
"Male","45-49","9/30/2015"," 27,047"
"Male","50-54","9/30/2015"," 30,486"
"Male","55-59","9/30/2015"," 32,321"
"Male","60-64","9/30/2015"," 31,917"
"Male","65-69","9/30/2015"," 51,601"
"Male","70-74","9/30/2015"," 34,917"
"Male","75-79","9/30/2015"," 23,469"
"Male","80-84","9/30/2015"," 20,084"
"Male","85+","9/30/2015"," 19,735"
"Male","20 <","9/30/2015"," 42"
"Male","20-24","9/30/2015"," 1,048"
"Male","25-29","9/30/2015"," 4,216"
"Male","30-34","9/30/2015"," 6,571"
"Male","35-39","9/30/2015"," 6,379"
"Male","40-44","9/30/2015"," 7,137"
"Male","45-49","9/30/2015"," 9,735"
"Male","50-54","9/30/2015"," 12,047"
"Male","55-59","9/30/2015"," 13,673"
"Male","60-64","9/30/2015"," 15,054"
"Male","65-69","9/30/2015"," 28,404"
"Male","70-74","9/30/2015"," 22,454"
"Male","75-79","9/30/2015"," 17,554"
"Male","80-84","9/30/2015"," 16,318"
"Male","85+","9/30/2015"," 16,941"
"Male","20 <","9/30/2015"," 13"
"Male","20-24","9/30/2015"," 441"
"Male","25-29","9/30/2015"," 1,659"
"Male","30-34","9/30/2015"," 2,702"
"Male","35-39","9/30/2015"," 2,833"
"Male","40-44","9/30/2015"," 3,426"
"Male","45-49","9/30/2015"," 4,645"
"Male","50-54","9/30/2015"," 5,414"
"Male","55-59","9/30/2015"," 6,029"
